
SD N23D0SROHA DOSROHA ,kecamatan SIMANINDO, SAMOSIR |SD N 23, Dosroha, Simanindo, Kabupaten Samosir, Sumatera Utara|Nomor telepon tidak ditemukan|Alamat web tidak ditemukan|SD N 23 DOSROHA|2.7236852|98.6947829|Sekolah Dasar|Tidak ada review|Tidak ada review
Rumah Makan Nasional DOSROHA ,kecamatan SIMANINDO, SAMOSIR |PM8V+J3P, Pantai Pasir Putih Tandarabun Desa Dosroha, Kabupaten, Simanindo, Kabupaten Samosir, Sumatera Utara 22395|0823-7090-2350|Alamat web tidak ditemukan|Rumah Makan Nasional|2.7165787|98.6927025|Rumah Makan|Tidak ada review|Tidak ada review
Kedai Dian Sijabat DOSROHA ,kecamatan SIMANINDO, SAMOSIR |PM8V+778 Tanda Rabun, Dosroha, Simanindo, Kabupaten Samosir, Sumatera Utara|Nomor telepon tidak ditemukan|Alamat web tidak ditemukan|Kedai Dian Sijabat|2.7156607|98.6931906|Kedai Kopi|Tidak ada review|Tidak ada review
Lalin lengang di area ini DOSROHA ,kecamatan SIMANINDO, SAMOSIR |PPF4+GPW, Dosroha, Simanindo, Kabupaten Samosir, Sumatera Utara|Nomor telepon tidak ditemukan|Alamat web tidak ditemukan|Dosroha Simanindo|2.7238741|98.7068269|Pondok pedesaan|Tidak ada review|Tidak ada review
 Soalagogo Bengkel DOSROHA ,kecamatan SIMANINDO, SAMOSIR |PM9V+HPF, Dosroha, Simanindo, Kabupaten Samosir, Sumatera Utara|Nomor telepon tidak ditemukan|Alamat web tidak ditemukan|Soalagogo Bengkel|2.7189475|98.6942952|Bengkel Mobil|Tidak ada review|Tidak ada review
Dosroha Niaga DOSROHA ,kecamatan SIMANINDO, SAMOSIR |PMCV+HRC Hutagalung, Dosroha, Simanindo, Kabupaten Samosir, Sumatera Utara 22395|0853-6022-0485|Alamat web tidak ditemukan|Dosroha Niaga|2.7214304|98.6945287|Toko bahan makanan|Tidak ada review|Tidak ada review
PENGINAPAN HOMES KRENDY DOSROHA ,kecamatan SIMANINDO, SAMOSIR |Tandarabun, Dosroha, Simanindo, Kabupaten Samosir, Sumatera Utara 22395|0822-7379-2528|Alamat web tidak ditemukan|PENGINAPAN HOME'S KRENDY|2.7134896|98.6931059|Penginapan religi|Tidak ada review|Tidak ada review
Ked Davidso DOSROHA ,kecamatan SIMANINDO, SAMOSIR |PPF4+GPW, Dosroha, Simanindo, Kabupaten Samosir, Sumatera Utara|Nomor telepon tidak ditemukan|Alamat web tidak ditemukan|Dosroha Simanindo|2.7238741|98.7068269|Pondok pedesaan|Tidak ada review|Tidak ada review
Delon Penginapan DOSROHA ,kecamatan SIMANINDO, SAMOSIR |Pantai Ikan Mas Tandarabun, Dosroha, Simanindo, Kabupaten Samosir, Sumatera Utara 22395|0822-1040-1955|Alamat web tidak ditemukan|Delon Penginapan|2.715646|98.6930626|Vila|Tidak ada review|Tidak ada review
Kondisi normal DOSROHA ,kecamatan SIMANINDO, SAMOSIR |Gagal|Gagal|Gagal|Gagal|Gagal|Gagal|Gagal|Gagal|Gagal
