
Tugu Op Pirhot Sidauruk MADUMA ,kecamatan SIMANINDO, SAMOSIR |PQH3+PVF, Maduma, Simanindo, Kabupaten Samosir, Sumatera Utara|Nomor telepon tidak ditemukan|Alamat web tidak ditemukan|Tugu Op. Pirhot Sidauruk|2.7293098|98.7546615|Pemakaman|Tidak ada review|Tidak ada review
Jabu OpKaman Sidabariba MADUMA ,kecamatan SIMANINDO, SAMOSIR |PQM3+GRP, Maduma, Simanindo, Kabupaten Samosir, Sumatera Utara|Nomor telepon tidak ditemukan|Alamat web tidak ditemukan|Jabu Op.Kaman Sidabariba|2.7338332|98.7545626|Komplek perumahan|Tidak ada review|Tidak ada review
Langge Toruan MADUMA ,kecamatan SIMANINDO, SAMOSIR |PPJR+V52, Unnamed Road, Maduma, Simanindo, Kabupaten Samosir, Sumatera Utara 22395|Nomor telepon tidak ditemukan|Alamat web tidak ditemukan|Langge Toruan|2.7321407|98.7403849|Rumah wisata|Tidak ada review|Tidak ada review
Makam Op Kaman Sidabariba MADUMA ,kecamatan SIMANINDO, SAMOSIR |PQP3+WM5, Maduma, Simanindo, Kabupaten Samosir, Sumatera Utara|Nomor telepon tidak ditemukan|Alamat web tidak ditemukan|Makam Op. Kaman Sidabariba|2.7372729|98.754239|Pemakaman|Tidak ada review|Tidak ada review
Uruk bolon Wisata BMM MADUMA ,kecamatan SIMANINDO, SAMOSIR |PQF2+C8H, Maduma, Simanindo, Kabupaten Samosir, Sumatera Utara|Nomor telepon tidak ditemukan|Alamat web tidak ditemukan|Uruk bolon Wisata BMM|2.7436409|98.7433637|Bumi perkemahan|Tidak ada review|Tidak ada review
BATU PAROMASAN OPMUALNI HUTA MADUMA ,kecamatan SIMANINDO, SAMOSIR |PQC3+MW2, Maduma, Simanindo, Kabupaten Samosir, Sumatera Utara|Nomor telepon tidak ditemukan|Alamat web tidak ditemukan|BATU PAROMASAN OP. MUALNI HUTA TURNIP|2.7216413|98.7547507|Tempat Ziarah|Tidak ada review|Tidak ada review
Gereja Katolik Stasi Peajolo MADUMA ,kecamatan SIMANINDO, SAMOSIR |PQG4+4HX, Maduma, Simanindo, Kabupaten Samosir, Sumatera Utara|Nomor telepon tidak ditemukan|Alamat web tidak ditemukan|Gereja Katolik Stasi Peajolo|2.7253651|98.75647|Gereja Katolik|Tidak ada review|Tidak ada review
Makam Op Riki Sidauruk MADUMA ,kecamatan SIMANINDO, SAMOSIR |PQC3+MW2, Maduma, Simanindo, Kabupaten Samosir, Sumatera Utara|Nomor telepon tidak ditemukan|Alamat web tidak ditemukan|Makam Op. Riki Sidauruk|2.7226822|98.7547711|Tempat Ziarah|Tidak ada review|Tidak ada review
Batu Porhis MADUMA ,kecamatan SIMANINDO, SAMOSIR |PPXM+8P9, Cinta Dame, Simanindo, Kabupaten Samosir, Sumatera Utara|Nomor telepon tidak ditemukan|Alamat web tidak ditemukan|Batu Porhis|2.7482755|98.734351|Vila|Tidak ada review|Tidak ada review
10m L MADUMA ,kecamatan SIMANINDO, SAMOSIR |Gagal|Gagal|Gagal|Gagal|Gagal|Gagal|Gagal|Gagal|Gagal
 Rekomendasi aktivitaslam Maduma MADUMA ,kecamatan SIMANINDO, SAMOSIR |Gagal|Gagal|Gagal|Gagal|Gagal|Gagal|Gagal|Gagal|Gagal
10m l MADUMA ,kecamatan SIMANINDO, SAMOSIR |Gagal|Gagal|Gagal|Gagal|Gagal|Gagal|Gagal|Gagal|Gagal
